node,degree_centrality,betweenness_centrality,closeness_centrality,clustering_coefficient,degree_centrality_600,betweenness_centrality_600,closeness_centrality_600,clustering_coefficient_600,degree_centrality_850,betweenness_centrality_850,closeness_centrality_850,clustering_coefficient_850
Q9P2E8,0.0243762396909907,5.395857162009294e-05,0.0029530945372529,0.1677312036466901,0.0003653826077878,1.0308383995713917e-06,0.0003898612805445,0.3333333333333333,0.0,0.0,0.0,0.0
P13645,0.0291784111076312,6.023916166289795e-05,0.0029499665168483,0.2044549598938196,0.0006263701847792,1.1701052449993788e-05,0.0003641131322719,0.4393939393939394,0.0003131850923896,9.30044613684466e-05,0.0001360469498525,0.4666666666666667
Q9UID3,0.0355465079862198,2.7949134444279463e-05,0.0029875277965773,0.1612853070743716,0.0033928385008873,7.618071741979362e-05,0.000432327691136,0.3817307692307692,0.0008873577617705,1.160425956551838e-05,0.0001490286310903,0.5882352941176471
P09693,0.0347635452552458,8.306218979935997e-05,0.0028584613993569,0.2470365101944049,0.0061071093015972,0.0003044344163934,0.0004709340605368,0.2879457707043913,0.0034972335316838,0.0001144717170747,0.000213533688693,0.3478064224332881
Q7Z443,0.013310366426558,8.761217483363336e-06,0.002715578259555,0.1345993515516443,0.000782962730974,1.6391821121140808e-05,0.0003825465834842,0.3238095238095238,0.0001043950307965,0.0,1.3403071000981552e-07,0.0
Q9UNA4,0.0660298569788078,0.0001040083328433,0.0030926022751725,0.2249549707309751,0.004697776385844,5.915569804523553e-05,0.0004733608078682,0.2664169787765293,0.0009395552771688,1.969802077042578e-05,0.0001957596532966,0.3202614379084967
O60925,0.0435327278421547,7.308494799854648e-05,0.0029355399375473,0.2596491834143729,0.002348888192922,9.493551269522271e-05,0.0004553861924836,0.3929292929292929,0.0007307652155757,5.541588315503201e-07,0.0001779131237446,0.8681318681318682
A8MQ27,0.0441590980269339,0.0001360077105319,0.0030040215126701,0.1003734944815141,0.0012527403695584,8.131765345541716e-05,0.0004225291883404,0.358695652173913,0.0006785677001774,5.937511379081977e-06,0.0001951902213904,0.5897435897435898
Q5PSV4,0.0213487837978912,3.1766531134665783e-05,0.0029099775258234,0.1851838534924972,0.0010961478233636,1.2225076918913785e-05,0.0004094041588888,0.6333333333333333,0.0003653826077878,0.0,0.0001811987997589,1.0
Q8TCB0,0.0224449316212548,2.1075669231957093e-05,0.0028100373395555,0.3357402287634846,0.0025054807391168,0.0001521785116768,0.0004003877551258,0.62677304964539,0.0013571354003549,4.8458096887422895e-06,0.0001857406476262,0.7261538461538461
Q08397,0.0290740160768347,2.2953604232399404e-05,0.0029192079709401,0.2161825297392247,0.0011483453387618,3.077941216667372e-05,0.0003820969481578,0.341991341991342,0.0006263701847792,9.870895739125051e-06,0.0001521920544442,0.6363636363636364
Q92828,0.0509447750287086,0.000123020434162,0.0031184995651387,0.1444787725935267,0.0003131850923896,4.325512778869888e-07,0.0003798570640656,0.2,5.219751539826704e-05,0.0,0.0001720684681242,0.0
Q53H82,0.020722413613112,1.1505616611620103e-05,0.0028435512478942,0.146973513472254,0.0006785677001774,2.218715071216034e-05,0.0003871768168849,0.1025641025641025,0.0,0.0,0.0,0.0
Q9BRX8,0.0121620210877962,1.7054049615866462e-06,0.0028192928634276,0.2673153766464407,0.0001043950307965,0.0,0.0003942425803779,1.0,0.0,0.0,0.0,0.0
Q9NSD7,0.0093433552562898,3.0809192661756884e-06,0.0026661875563718,0.2515849601406064,0.0008351602463722,0.0001010302830384,0.0003873787926398,0.4416666666666666,0.0004175801231861,4.4409387547908886e-05,0.0001763247061271,0.7142857142857143
Q8N5C1,0.0036016285624804,1.088743714857819e-06,0.0023400804553812,0.1253196930946291,0.0001043950307965,5.001645322744188e-05,0.0002923065773717,0.0,0.0,0.0,0.0,0.0
Q16594,0.0441069005115356,2.363514030473569e-05,0.0029745324869625,0.2455116520373538,0.0048021714166405,3.0306418408712632e-05,0.0004350149929791,0.3413760152890587,0.0037582211086752,4.92460336437401e-05,0.0002045908998763,0.4464006259780907
Q9BR76,0.0594529700386261,0.0001241698245726,0.0031432826975724,0.1562172596132333,0.0007307652155757,1.03846533692489e-05,0.0004117888229972,0.2747252747252747,0.0001565925461948,2.6034223751327497e-08,0.0001624614578106,0.0
Q01432,0.0364860632633886,0.0001109727131104,0.0030096647659497,0.1173391377776684,0.0034450360162856,9.370458408997784e-05,0.0004270350899638,0.6037296037296037,0.0010961478233636,1.567864449208364e-06,0.0001644729752062,0.719047619047619
Q6ZT21,0.0094999478024846,4.2055290441557335e-06,0.0026478427227308,0.1950701232469188,0.0001565925461948,4.230960115554479e-06,0.0003688868483305,0.0,0.0,0.0,0.0,0.0
P20849,0.0266729303685144,4.628843560165143e-05,0.00288070515476,0.1931621963854034,0.0031840484392942,3.5081226119471026e-05,0.0004566074516551,0.3060109289617486,0.0004175801231861,1.428190188192785e-06,0.0001658429207769,0.5357142857142857
Q9BX97,0.0179559452970038,1.2145578422939957e-05,0.0027980406996766,0.1640789206047867,0.0004175801231861,2.1448962217688552e-05,0.0004187505533722,0.2857142857142857,0.0,0.0,0.0,0.0
O60303,0.0189476980895709,0.0001092252535886,0.0028083352939495,0.1274371033286151,0.000208790061593,8.769779310290617e-07,0.0003521147041974,0.1666666666666666,0.0,0.0,0.0,0.0
Q8WWX9,0.0061071093015972,8.300941980720558e-06,0.0025254878780404,0.2291482463896257,0.0014093329157532,1.0830718513102613e-06,0.0003977754478356,0.7407407407407407,0.0001043950307965,0.0,0.000140659629209,1.0
P59544,0.007046664578766,2.956335813585565e-06,0.0024066004012005,0.1852957435046987,0.0010439503079653,9.107588799043595e-06,0.0003985122270506,0.3105263157894737,0.0001565925461948,1.9726509652942783e-08,0.000142194153667,0.6666666666666666
Q9BTP6,0.0053763440860215,2.047550660752649e-07,0.0024556073161152,0.0668189605939463,0.0001043950307965,3.3315916135336174e-07,0.0003043113473386,0.0,0.0,0.0,0.0,0.0
Q8IZU1,0.0034972335316838,3.3692250097165924e-08,0.0023240610680466,0.1786521935775667,5.219751539826704e-05,0.0,0.0003215704434503,0.0,5.219751539826704e-05,0.0,0.0001373595997642,0.0
Q96MC2,0.0109092807182378,5.775504100533326e-06,0.0025446235562967,0.2232701509017298,0.0020357031005324,9.496124351427164e-06,0.0003913489701563,0.6369770580296896,0.0002609875769913,6.485336994385463e-08,0.0001249490931479,0.5
Q2TB18,0.0081428124021296,7.81878523426637e-06,0.0025496732457587,0.0977667493796526,5.219751539826704e-05,0.0,0.000333169145178,0.0,5.219751539826704e-05,0.0,0.000156028399675,0.0
Q9UI36,0.0378953961791418,5.455467980542904e-05,0.0030048403998109,0.1910363826351287,0.0014615304311514,2.862664063050705e-05,0.0004361694404406,0.1878306878306878,0.0004175801231861,3.949280878806291e-05,0.0002015789334091,0.1785714285714285
Q8NDB6,0.0030796534084977,5.075248684469684e-07,0.0023658172380868,0.135593220338983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8WYN3,0.0236454744754149,1.698312776862481e-05,0.0029425036808174,0.306794428490496,0.0001565925461948,3.0313912608536786e-08,0.0003578192967275,0.0,0.0,0.0,0.0,0.0
Q9UQ53,0.0171729825660298,2.238064375367112e-05,0.0027761061278796,0.1441730298761954,0.0007307652155757,3.034156263241696e-05,0.000379556309495,0.3626373626373626,0.0002609875769913,4.903208747805595e-07,0.0001499371171351,0.4
P11086,0.0114834533876187,9.243781323810846e-06,0.0026536794558004,0.2500622665006227,0.0006785677001774,1.950416379680385e-06,0.0004098792783763,0.3846153846153846,0.0003131850923896,7.45928145783034e-07,0.0001609657049326,0.6666666666666666
Q96KQ4,0.0182691303893934,1.5175560459011536e-05,0.0028837139851849,0.1551371264838313,0.0008873577617705,2.330430748680997e-06,0.000408632718287,0.2941176470588235,0.0004697776385844,8.593762873206384e-05,0.0001952667272131,0.1388888888888889
Q6IEV9,0.0055329366322163,1.2162973596340255e-06,0.0022771581237776,0.259299191374663,0.0005741726693809,7.44271556000929e-08,0.0004452627234694,0.4727272727272727,0.0,0.0,0.0,0.0
Q8N8L2,0.0029230608623029,6.851850028375963e-08,0.0026599828776966,0.2876623376623377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q5T4D3,0.0331976197932978,3.0441416781835724e-05,0.0030383427820962,0.1815579656316545,0.0005741726693809,1.0394597405782567e-05,0.0003549140345715,0.109090909090909,0.0,0.0,0.0,0.0
Q8IUG1,0.0063680968785885,5.428506520147419e-06,0.0024451150919426,0.3061915729575938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NZH7,0.0188433030587744,9.106474979829894e-06,0.0027285724174057,0.3957987072945522,0.0006263701847792,2.564730107275649e-06,0.0004036235544632,0.6212121212121212,0.000208790061593,1.1893805694095442e-06,0.0001576595661127,0.6666666666666666
Q9Y3Q0,0.0172251800814281,3.5667805026424444e-05,0.0028300431877767,0.0936170212765957,0.0003653826077878,5.504922021397096e-06,0.0003702964347672,0.238095238095238,0.0,0.0,0.0,0.0
Q6NX45,0.002348888192922,6.380409694687641e-09,0.0026380722656645,0.3515151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q13875,0.0371124334481678,3.1136300208948976e-05,0.0029990344480386,0.3271131712921693,0.0006785677001774,2.21045599529544e-06,0.000405633844346,0.4358974358974359,5.219751539826704e-05,0.0,0.0001667247528676,0.0
Q13868,0.0635765737550892,0.000115092209234,0.0030314154517059,0.2775175975810662,0.0063680968785885,0.0001204724763572,0.000460416619625,0.4266359571873729,0.002557678254515,0.0001138783368833,0.000188509620748,0.4736394557823129
O43865,0.0560601315377388,7.244954024493326e-05,0.0030927126082522,0.1514974809137783,0.0027142708007098,0.0001642082463169,0.0004366385481382,0.1297134238310709,0.0008351602463722,6.998126966374678e-05,0.0001804899675838,0.35
O43306,0.0481261091972022,0.0001097406928385,0.0030822922807225,0.1814965813354813,0.0065246894247833,0.0001566242928691,0.000481035032098,0.3116129032258064,0.0011483453387618,5.118872580800475e-06,0.0001860641104375,0.6320346320346321
O75147,0.0683265476563315,9.327213830659458e-05,0.0029585168314868,0.1556163749903631,0.0008873577617705,1.369887982866159e-05,0.0004400616266741,0.4632352941176471,0.0004697776385844,1.5543823148190882e-05,0.0001952574105066,0.5277777777777778
Q96AY2,0.0324668545777221,9.472607780232995e-06,0.0028292365668857,0.3511347220280535,0.0042279987472596,9.945575178565143e-05,0.0004636401468677,0.5280864197530865,0.0019313080697358,2.731916132036006e-06,0.0001872409181545,0.551051051051051
P02100,0.0312141142081636,5.495261029439028e-05,0.0029762750887266,0.1466025781079309,0.0018269130389393,0.0001196390203186,0.0004396854646816,0.2436974789915966,0.0005741726693809,3.1303742563347185e-06,0.0001650168432,0.7090909090909091
O43548,0.0186867105125796,1.11036788614523e-05,0.0028130535198189,0.1015758258610706,0.0003131850923896,5.581144818895088e-06,0.0003390947227305,0.4666666666666667,0.0001565925461948,0.0,0.0001549655931519,1.0
P30556,0.0433761352959599,2.523459768388729e-05,0.0030102227844545,0.2597828135647282,0.0038626161394717,5.592948836500167e-05,0.0004846824272653,0.2510181414291003,0.000991752792567,1.7233239892414387e-05,0.0001979146841322,0.1929824561403508
Q01804,0.0317360893621463,4.531868361770081e-05,0.0029508716376998,0.1710309546518685,0.001565925461948,8.046594875460107e-05,0.0004343519359936,0.1241379310344827,5.219751539826704e-05,0.0,0.0001136753602244,0.0
O14976,0.1466228207537321,0.000423988895807,0.0032569635063002,0.1433710732393537,0.0057417266938093,0.003189677669807,0.0004820051520469,0.2442035029190992,0.0016703204927445,0.0004953253264573,0.0001928784835466,0.3709677419354839
Q8WY07,0.0360162856248042,0.0001038276809884,0.0030383321811523,0.1013314822994888,0.0003653826077878,6.815102341359309e-06,0.0003809696619478,0.0476190476190476,0.0,0.0,0.0,0.0
O00322,0.0160768347426662,5.435770792177317e-05,0.0027320047122018,0.2445746435974449,0.0003131850923896,1.7606788341895389e-06,0.0003523601113299,0.3333333333333333,0.0001043950307965,0.0,0.0001213498590312,1.0
Q32MK0,0.033823989978077,4.145342176898327e-05,0.003006193625043,0.2052445284026943,0.0016703204927445,4.729717067425109e-05,0.0004370388167071,0.2762096774193548,0.0004175801231861,2.7852820869964684e-08,0.0001623681371135,0.6071428571428571
P15407,0.057678254515085,0.0001042458017043,0.003105428469864,0.2529739655059348,0.002557678254515,7.241361135214751e-06,0.0004638635861686,0.3299319727891156,0.0007307652155757,2.855225219446791e-05,0.0001956734188989,0.5054945054945055
Q9P2W9,0.0289174235306399,3.1890307411938964e-05,0.0028170575644053,0.1833517211664632,0.0044367888088526,5.028735731098022e-05,0.000434136748319,0.4100840336134453,0.0014093329157532,2.1154557554575288e-05,0.0001724391454454,0.5356125356125356
Q9BVG8,0.0575738594842885,6.909592196867996e-05,0.0031056504747472,0.1884959843883946,0.0018791105543376,3.49415832518251e-05,0.0004519184082136,0.2079365079365079,0.0004175801231861,5.886995919341685e-05,0.0001927375639873,0.3928571428571428
Q3B8N5,0.0122664161185927,5.417815944182228e-06,0.0027584749167115,0.1158028732496817,0.0001043950307965,2.993422874760464e-07,0.0003193584901068,0.0,0.0,0.0,0.0,0.0
P33260,0.0301179663848,6.690231111653773e-05,0.0029590848368294,0.2023276526092817,0.003131850923896,1.3061054067736542e-05,0.0004209147941753,0.3977401129943503,0.000208790061593,3.5304806900376536e-08,0.0001581322725349,0.5
Q6MZP7,0.0350767303476354,2.6524401382094427e-05,0.0030216945937092,0.2138865233127528,0.0018269130389393,8.171293614059356e-06,0.0004257240645976,0.584873949579832,0.0010961478233636,1.685301970257771e-05,0.0001960909457165,0.6333333333333333
Q8WXE1,0.0229147092598392,4.483239748681408e-05,0.0027792695908911,0.3848202119803205,0.0055329366322163,4.416843644910045e-05,0.0004612584323773,0.4848158131176999,0.0034972335316838,1.7760331243275464e-05,0.0002059825024044,0.4604251469923112
P20042,0.0702578557260674,0.0001027320616771,0.0030820969069955,0.2518943641355082,0.0072032571249608,8.921323089748635e-05,0.0004691760845866,0.3808314820691844,0.0041758012318613,0.0001117162943929,0.0002040181176203,0.5110759493670886
P0DJI8,0.0323102620315273,1.8244970414334555e-05,0.0028825585347611,0.2905929283581933,0.004123603716463,0.00018640702513,0.0004743510108589,0.2979552093476144,0.0012527403695584,8.628933992306126e-06,0.0002015066660751,0.6521739130434783
Q13112,0.0480739116818039,8.751614646716313e-05,0.0030279447149578,0.2507789264976632,0.0038104186240734,8.304474285029069e-06,0.000446376105821,0.4950532724505327,0.0011483453387618,9.026074275585704e-06,0.0001821636659228,0.4069264069264069
Q96QS3,0.0288130284998434,4.107138452473793e-05,0.0029849081250327,0.1559943712354349,0.0011483453387618,5.511695221370733e-05,0.0004295583376237,0.1298701298701298,0.0,0.0,0.0,0.0
Q8TDW0,0.0255245850297525,4.685741826326349e-05,0.0030101087994539,0.1506000871634986,0.0003653826077878,2.2540198112698705e-06,0.0003636606672956,0.2857142857142857,5.219751539826704e-05,0.0,1.316041989240896e-07,0.0
Q9H5Z1,0.0597661551310157,7.719937914936417e-05,0.0030668728110631,0.2272009649738907,0.003131850923896,7.645489943834933e-05,0.0004426427007839,0.3790960451977401,0.0009395552771688,1.4880995932962766e-06,0.000180620293955,0.8823529411764706
Q8WVS4,0.0186867105125796,1.915064196655004e-05,0.0028120006288031,0.1715412421952021,0.0029230608623029,8.087801575832671e-05,0.0004203445626384,0.562987012987013,0.0008351602463722,3.251240640403542e-06,0.0001684115895221,0.65
Q9NZ08,0.0488046768973796,0.0001219649392802,0.0030916335792912,0.1334860126647505,0.0012005428541601,4.773205391843975e-05,0.0004214212073113,0.0790513833992094,0.0001043950307965,3.580412772019064e-05,0.0001711721497264,0.0
Q9Y5Q5,0.026986115460904,5.236493832445333e-05,0.0030062733477344,0.1442055388121692,0.0004175801231861,0.0001002625176529,0.0003836954900471,0.2142857142857142,5.219751539826704e-05,0.0,0.0001457668725465,0.0
P09067,0.0288652260152416,4.952976040595986e-05,0.0029559669242761,0.2664255575647981,0.0007307652155757,2.6361064066447508e-05,0.000392872514108,0.6043956043956044,0.0002609875769913,0.0,0.0001367206586053,0.8
Q8TBG9,0.0665518321327904,0.0002790309711567,0.0030528882046617,0.2652482531474128,0.0008873577617705,0.00015516620726,0.0004081445346755,0.1617647058823529,5.219751539826704e-05,0.0,5.576657628019985e-08,0.0
Q6NS38,0.0135713540035494,5.3443697014249e-06,0.0027207742575387,0.308019008019008,0.000991752792567,1.95721368747244e-05,0.0004003110077097,0.2280701754385964,5.219751539826704e-05,0.0,0.0001152467182802,0.0
Q8IYJ0,0.0248982148449733,1.0816474009052386e-05,0.0028949818802966,0.511636100981273,0.0004175801231861,6.654527737167356e-07,0.0003520526773702,0.1785714285714285,0.0,0.0,0.0,0.0
Q96AP0,0.0159202421964714,9.808578853502e-06,0.0026890662884737,0.2177739430543572,0.0051153565090301,3.825535972936624e-05,0.0004672721519789,0.4199452977067116,0.0010961478233636,6.395540596868008e-06,0.000185093800605,0.5380952380952381
O75116,0.0803841737133312,7.246669348020622e-05,0.0031806600990357,0.2125870231133389,0.0049065664474371,0.0001533680781341,0.0004682371311545,0.1560283687943262,0.0027664683161081,0.0002538873891437,0.0002214249401733,0.2119013062409288
P51795,0.0327800396701117,6.051962463475672e-05,0.0029761456288734,0.1130598644846046,0.0011483453387618,3.744725322970499e-05,0.000430099512101,0.0952380952380952,0.0001565925461948,1.1743562584280217e-06,0.000163891248239,0.0
Q6ZVT6,0.0173295751122246,1.0269790779157668e-05,0.0027192692975079,0.2139191205911258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8IZD6,0.0196784633051466,2.2214513084312983e-05,0.0027948188918553,0.1465235058411874,0.0002609875769913,1.558417850278754e-06,0.000335869383831,0.1,0.0,0.0,0.0,0.0
O43581,0.0442634930577304,4.2613073453919976e-05,0.0030619955810599,0.2379235258737831,0.0014615304311514,7.42820549228677e-05,0.0004268420185087,0.1931216931216931,0.0001043950307965,0.0,0.0001568579214927,1.0
Q96EY9,0.0342937676166614,2.1229918073806623e-05,0.0029616135738921,0.1789267550209748,0.0016703204927445,2.1145265839255413e-05,0.0004118060729552,0.3266129032258064,0.0001565925461948,3.59985856287882e-05,0.0001382571016987,0.0
Q6ZMM2,0.0121098235723979,5.037519792870381e-06,0.0027362211668802,0.1867816091954023,0.0024010857083202,2.8273476051741584e-05,0.0003934165868084,0.6560386473429952,0.0019313080697358,3.215155942863959e-08,0.0001684696901094,0.996996996996997
Q92496,0.006263701847792,3.970814613041622e-06,0.0024855425185014,0.3302521008403361,0.0004175801231861,1.239365893232035e-07,0.0003637590115929,0.7857142857142857,0.0001043950307965,0.0,0.0001556363523515,1.0
Q9P265,0.0369036433865748,4.5557215592398966e-05,0.0030247550576784,0.1337054385325218,0.0001565925461948,5.93116335105369e-07,0.000334454644852,0.0,5.219751539826704e-05,0.0,0.000154276937215,0.0
Q9NX94,0.01174444096461,9.279356943322808e-06,0.0026854303837426,0.0742857142857142,0.0005219751539826,2.824722895103596e-05,0.000388396213892,0.1555555555555555,0.0,0.0,0.0,0.0
Q13698,0.04849149180499,8.507367348061182e-05,0.0030203969020357,0.1662127426598864,0.0066290844555799,0.0009252369719063,0.0004845511645319,0.2678415198100237,0.0010439503079653,4.881346187341412e-05,0.0001750005758726,0.5421052631578948
Q96KC8,0.0496920346591502,0.0002397605980887,0.0030690296176256,0.201656372328111,0.0011483453387618,2.96952253781063e-05,0.0004438336909822,0.1601731601731601,0.0001565925461948,5.0734287192494535e-08,0.0001846588752389,0.6666666666666666
Q12788,0.0488046768973796,2.9298349117645407e-05,0.0029172090054324,0.2963368411409726,0.0128927863033719,0.0002031906428323,0.00046787018444,0.4632500576017906,0.0076730347635452,4.658483730435471e-05,0.0001954845616358,0.5692852483459137
Q9UBY0,0.0273514980686919,2.854031656229304e-05,0.0029738472810361,0.1560506765139462,0.0004697776385844,9.60229562279741e-05,0.000401507420855,0.2777777777777778,0.0,0.0,0.0,0.0
Q6ZMV8,0.0061071093015972,5.101221997757364e-08,0.002755747001194,0.4155614500442087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8NGH3,0.006263701847792,2.529177365727141e-07,0.0025533966853291,0.1757703081232492,0.0006263701847792,1.7332206556777067e-05,0.0004452303456814,0.3939393939393939,0.0,0.0,0.0,0.0
Q9UP95,0.0248982148449733,2.5603699237686336e-05,0.0029257998644767,0.1282173246657153,0.0010961478233636,0.0004138383951785,0.0004125829538932,0.1142857142857142,0.0,0.0,0.0,0.0
P03923,0.0210355987055016,5.427043482256279e-06,0.0027389305132556,0.3317901806105947,0.0043845912934544,1.7925240562596172e-05,0.0004511926472165,0.7389558232931727,0.0030796534084977,3.707194150412609e-06,0.0001707978774944,0.8223261250730567
Q5TC79,0.0047499739012423,5.86148311517849e-07,0.0027208886361499,0.2673992673992674,0.0001043950307965,5.001645322744188e-05,0.000324773638307,0.0,0.0,0.0,0.0,0.0
P05112,0.1045516233427288,0.0001556796886385,0.0031304003409159,0.211366766034764,0.0139889341267355,0.0005793742447733,0.0005020797807391,0.202834143887305,0.0043323937780561,0.0003388634140516,0.0002210746551177,0.2092271525124889
P04141,0.0824720743292619,7.8619578984875e-05,0.0030792118323512,0.2654315742217875,0.0116400459338135,0.0007376529134771,0.0005012033450572,0.2646143901749282,0.0040714062010648,8.916141295468852e-05,0.0002212574622532,0.285048285048285
Q9Y6M5,0.0300657688694018,4.7857480589563614e-05,0.0030348350206464,0.1226509661835748,0.0016181229773462,0.0001187644707693,0.0003854528922312,0.2516129032258064,0.0004697776385844,1.4440087133970014e-06,7.129782836571344e-07,0.1111111111111111
O14763,0.0436371228729512,3.7521310425839977e-05,0.0029922803290914,0.317691888949374,0.0028708633469046,0.003695845292856,0.0004621029428937,0.3400673400673401,0.0010961478233636,7.414644514139085e-06,0.0002007792221814,0.6238095238095238
P15586,0.0206180185823154,1.207046220589738e-05,0.0028171665110397,0.1164299942170532,0.001774715523541,0.0001002839244561,0.0004554609632544,0.4295900178253119,0.0004697776385844,9.48370042486936e-05,0.0001820700441062,0.3611111111111111
O15440,0.0350245328322371,8.161715047023331e-05,0.0030131178676725,0.1484262739951509,0.0003131850923896,2.2185298723375943e-06,0.0003757762242818,0.1333333333333333,0.0,0.0,0.0,0.0
Q6UX01,0.0557469464453492,0.0001778652782509,0.0025909514152656,0.0934837778924423,0.0003131850923896,1.93596424980408e-06,0.0003531231577325,0.2666666666666666,5.219751539826704e-05,0.0,0.0001204194775143,0.0
P21453,0.0374256185405574,3.461270763526602e-05,0.0029342100124288,0.3301270813367304,0.0030274558930994,6.598183542405921e-05,0.0004492672483422,0.2921960072595281,0.0021400981313289,3.774071620762673e-05,0.0002142058535899,0.3804878048780488
Q9Y4D1,0.0685353377179246,6.340060051313281e-05,0.0031236691226008,0.2121236044805231,0.0022444931621254,2.715654089011464e-05,0.0004544673686003,0.2990033222591362,0.0005219751539826,7.211508129069088e-05,0.0001841289395715,0.3777777777777777
Q96RY5,0.0096043428332811,2.4842972210565505e-05,0.0026377707904128,0.1023996198622,0.000782962730974,3.0157704896517505e-05,0.0004042252848439,0.1047619047619047,0.0,0.0,0.0,0.0
Q7Z553,0.019365278212757,2.565399323640067e-05,0.0028103262988627,0.1337218620237488,0.0004175801231861,1.3963249949814724e-06,0.0003675680291866,0.1785714285714285,0.0,0.0,0.0,0.0
O95479,0.1009499947802484,0.0003896867022815,0.003159896398678,0.1564526423180689,0.0053763440860215,0.0001329930354524,0.0004546764909873,0.2293927279649724,0.002348888192922,0.0001608094350432,0.0001896621687464,0.3141414141414141
Q9H9S3,0.0630545986011065,0.0001567354496858,0.0030534127282269,0.1898267281915097,0.0057417266938093,5.995887233944146e-05,0.0004712118388027,0.460884070058382,0.000991752792567,9.0750339866413e-06,0.0001850531875596,0.3216374269005848
Q96BQ1,0.0102829105334586,1.4503954349576402e-05,0.0026620534411605,0.1280430954107531,0.0001043950307965,2.5287597079628524e-08,0.0003598437148344,0.0,0.0,0.0,0.0,0.0
Q9NWR8,0.0127883912725754,1.3507089520603984e-05,0.0027863689284522,0.1332218133154901,0.0008873577617705,1.1786862344536846e-05,0.0003920664308368,0.5,0.0003131850923896,1.0019728763877445e-07,0.0001390049567974,0.8666666666666667
P07355,0.0814281240212965,0.0001301198552838,0.003142288182172,0.2016192167891975,0.0042801962626578,0.000557987654146,0.0004930941855641,0.1002710027100271,0.0016181229773462,0.0005900742798559,0.0002164766785081,0.0731182795698924
Q9NS87,0.0616974632007516,7.993119595745582e-05,0.0031242401604291,0.2033164701685313,0.0088213801023071,8.689930609391337e-05,0.0004640003763513,0.4613975767821922,0.0034450360162856,8.268924293127205e-06,0.0001976399605553,0.655011655011655
Q9Y5N1,0.0535024532832237,5.645261310594417e-05,0.0030278298624501,0.3240072408536585,0.0003131850923896,2.621396742867624e-06,0.0003916300761349,0.0666666666666666,0.0,0.0,0.0,0.0
P56746,0.012318613633991,9.014462814821198e-06,0.002757130718909,0.1878470970068518,0.001565925461948,3.6543521208666185e-06,0.0004012775342637,0.7839080459770115,5.219751539826704e-05,0.0,0.0001614055977566,0.0
Q5VVX9,0.0523541079444618,9.293860237104616e-05,0.0030624116227776,0.2229399625474872,0.0027142708007098,8.28646779527588e-06,0.0004390975651128,0.6523378582202112,0.0019835055851341,2.5088367280604826e-05,0.0001885876828785,0.8691322901849218
P47211,0.0182691303893934,4.5551662653702674e-05,0.0028627819223047,0.1977732296356938,0.0005219751539826,6.979161493856881e-06,0.0003613261405189,0.3555555555555555,5.219751539826704e-05,0.0,0.0001227678085558,0.0
Q5T4T6,0.0073076521557573,3.277433857078804e-06,0.0025111252758954,0.097841726618705,0.0005219751539826,1.2000880953067336e-05,0.0003994276057343,0.0444444444444444,0.0,0.0,0.0,0.0
O75795,0.0231234993214323,2.773514292368321e-05,0.0028972023955529,0.1659908276559451,0.0039670111702682,5.333226746363172e-05,0.0004350720444245,0.2256140350877193,5.219751539826704e-05,0.0,0.0001322178335519,0.0
Q8NGI2,0.0041758012318613,4.2239142664727044e-07,0.002242778226016,0.1971518987341772,0.0006785677001774,9.418071166951554e-05,0.0004452179783853,0.3333333333333333,0.0,0.0,0.0,0.0
Q8TAT6,0.0451508508195009,5.674397870306286e-05,0.002986404982891,0.194666559623207,0.0052719490552249,0.0002385746739065,0.0004675429574875,0.1477227722772277,0.0011483453387618,1.2633110017851384e-05,0.0001964584167651,0.4025974025974026
Q5SY80,0.0068900720325712,2.242115349377541e-06,0.0024597599172633,0.2073791348600508,0.0019313080697358,8.65741804776474e-05,0.0004067313508897,0.7042042042042042,5.219751539826704e-05,0.0,5.60059178092994e-08,0.0
O00515,0.0129971813341684,4.112904454870048e-06,0.0027262605575357,0.150440471563674,0.0001565925461948,1.124089788662048e-06,0.0003547392096123,0.0,0.0,0.0,0.0,0.0
Q9Y2D9,0.0231756968368305,5.8649945073779055e-05,0.002939481480254,0.1192727716429748,0.0004175801231861,1.4600626216509853e-05,0.000363273586147,0.1071428571428571,5.219751539826704e-05,0.0,0.0001486579271971,0.0
Q96DM1,0.0055329366322163,1.219568381567132e-06,0.0024884132527294,0.1414195867026055,0.0001565925461948,0.0,0.0003426605308843,1.0,0.0,0.0,0.0,0.0
Q9H8Y1,0.0113790583568222,1.1513308225980078e-05,0.0026682566456763,0.0882340506489663,0.000208790061593,6.284500440457915e-06,0.000336429651679,0.0,0.0,0.0,0.0,0.0
Q6IE81,0.0273514980686919,4.9616356274248426e-05,0.0029154416906335,0.1486579189350926,0.0006263701847792,2.1335648190146e-05,0.0004295393285921,0.2272727272727272,0.0002609875769913,1.4088348044459995e-09,0.0001668122419405,0.5
