node,biogrid_closeness_centrality,string_closeness_centrality,intact_closeness_centrality
Q9Y3B3,0.2838266477004725,0.0029380695787877,0.759021797833187
P33993,0.5518702907282175,0.0031636847696436,0.8916644865753955
P27694,0.6034008364278498,0.0030577730448639,0.8721373329981322
P82673,0.6040074674466829,0.0028960518731596,0.8667321785612275
Q8WWK9,0.3052124942020273,0.0029026366752795,0.8511546337430331
Q9BQE9,0.2966445101207351,0.0026436587309527,0.7747938003620484
P17544,0.5014290302034822,0.0029443225199638,0.7151934120824562
Q08830,0.2983015010750196,0.0029001751186228,0.7288582347567133
P56539,0.308118759168698,0.0029757083228036,0.7304715365447125
Q5VUB5,0.5911815976054531,0.0026132436262458,0.8179731987998378
Q9UEU0,0.3116088497493631,0.0029045219152076,0.8031973866588454
Q8NBQ5,0.2751056821326427,0.0029831159189205,0.7762812014444433
P85037,0.551825711372108,0.0030793316059844,0.8300692009901333
Q9Y5Y2,0.5903522618683189,0.0030518562272729,0.786220772790193
Q9GZU7,0.3080201367436952,0.003026284986385,0.731046348676323
O14641,0.5629718424108126,0.0031292647011983,0.8843638994657135
Q13347,0.6036683059137675,0.0030340102764864,0.9070635589059792
P05230,0.2775586032151697,0.0031047757278428,0.7468623291619875
Q04206,0.4093248203227901,0.003134514145399,0.8602146721905999
Q9BYZ2,0.5486974413136942,0.0030202516718743,0.69433448887719
P61353,0.6036949405795997,0.0030688673832162,0.8548500904883303
Q9UM54,0.6039600066448636,0.0031514901475219,0.8942498218402362
O43292,0.3098677602490883,0.0028396689809815,0.7614330222069045
P40855,0.5407480309958643,0.002949699448752,0.7965768545961182
O00763,0.282396651056963,0.0031019485055175,0.781882666577819
P15374,0.555537288899076,0.0030169366077966,0.8681584704014444
Q15386,0.308990394887567,0.0030881963936868,0.8213391861617505
P61289,0.6032704674804745,0.0030208645904306,0.8422537248609037
P25391,0.2708909766513083,0.0029955456152267,0.7296580678163216
Q13423,0.331606430975452,0.0029413783208534,0.8392066887493732
Q9Y5F2,0.3100602312266634,0.0027315072907206,0.7513126247793903
P08631,0.1663004727200278,0.0031475912744787,0.8476184518586819
Q9Y2V7,0.5102487933669853,0.003006895707428,0.8320389992803864
P32189,0.2864051989232478,0.0031355217064256,0.8232055974935941
Q08345,0.5964052980514922,0.0029829120153059,0.8456061218691455
Q96CM3,0.3037698146695147,0.0028867117086913,0.7274491385293818
O95183,0.3088651747592536,0.0030097371075229,0.7591274316243806
O14775,0.3077174180089397,0.0031243430815077,0.7098493608280387
Q9NVH1,0.2937615434468574,0.0030416080164581,0.8592651416350718
P78344,0.3139201544031279,0.0031002904641065,0.840136412901475
Q9Y240,0.3058929951611883,0.0028938755213598,0.7385867212297291
Q5VSL9,0.3354874845305372,0.0029698793957369,0.7782411868677127
Q15836,0.5766830523066899,0.0030388170090636,0.9034076152160234
Q9NZJ5,0.5624839478098822,0.0031325030134685,0.7916297056818622
Q9NYP7,0.284697205849327,0.0030481135123963,0.7395348028821996
P63279,0.5356527053827024,0.0032086109618664,0.8660480431936267
Q9Y3Y2,0.6029758394737913,0.0029170659779479,0.8607814203825948
O43493,0.303673742493491,0.002938296689746,0.88819749101016
O14595,0.2862063060396539,0.0030159639230389,0.8272802259538931
Q8WY22,0.2887991767394346,0.0026301154117926,0.7638917074057953
P12036,0.2978612086920416,0.0030710604728644,0.7299349531509431
Q15910,0.2945720682017682,0.0031887801808939,0.8029575370008746
P63151,0.5041421604880834,0.0030713391378511,0.8686107381057082
P67812,0.2862925290829711,0.0030275499459614,0.8364037124610876
Q9BVT8,0.2347201995151987,0.0027486874938305,0.679428905470298
Q01130,0.5556309804982772,0.0030623440694936,0.8342641764191383
Q96CW1,0.5834796798772108,0.0031266856039123,0.8861058358216884
Q9UJ41,0.3058549752499246,0.0031821277302549,0.8440742106351539
Q9BV35,0.2853397628749946,0.0028336162315122,0.7217088852840675
Q14681,0.2757945300326317,0.0027916329697711,0.7503669334618928
O96019,0.6041070154416316,0.003213701055348,0.8878866491772812
Q9H0E3,0.2524624574508007,0.0028327937500508,0.8323459807355659
P31274,0.3060346201441219,0.0029220517751334,0.7535329964902013
Q9UI95,0.2994566652226975,0.0029369782237735,0.8065750759912501
Q9C0E2,0.3376813250634218,0.0028516791907054,0.8123469076329565
Q9NYB0,0.2813074191969514,0.0027408995781778,0.7972463105055535
Q6UB35,0.5902380687727017,0.0030247369104107,0.8616550621595872
Q9H8X2,0.2972360106532495,0.0027144547478233,0.733895591707775
Q15056,0.5365178376375853,0.0031106557576682,0.8461054956553581
Q6WKZ4,0.5903283058935291,0.0028540603544826,0.86099832990523
O75934,0.5534070946285432,0.0030314034600532,0.7877333183428676
Q96L08,0.2738607813169932,0.0026673784131145,0.5815610456564025
Q7Z333,0.3027532507866946,0.0030923322170075,0.8065065027860797
Q7L2H7,0.6032541626566487,0.0030245091329661,0.8868895016616343
Q92520,0.3126172155034906,0.002872152771302,0.7205138316607232
Q9P2H0,0.2715211450135469,0.002614746251692,0.7685331979408422
P07900,0.550265750378246,0.0033031416052564,0.9132040712847116
O75947,0.6027763858343101,0.0030327557567824,0.8274361963966186
P61011,0.530291926738574,0.0031478312448294,0.8907403930090068
Q9UIA9,0.5129378887057549,0.003031191463299,0.8851111431281155
Q5T160,0.3418153927786281,0.0030093267452147,0.8263474250922531
Q9NX62,0.3109561933441065,0.0028929622102847,0.7238041360452772
Q92630,0.2486900043002291,0.0031162610333012,0.8851701358322284
P17302,0.2868553242194034,0.0031516690125691,0.8453959616413895
Q8IZL8,0.5518808995709132,0.0029048279915156,0.7888342710905192
Q86T24,0.2892247631420606,0.0029929104671724,0.8169432554772172
Q9NZM3,0.2993952468623919,0.0031696172056047,0.8456651165671031
Q9UQN3,0.5769183166621766,0.0030477503154655,0.8430491911288367
Q96EH3,0.4349655216887417,0.0028639284194293,0.7605722782965649
Q5T4F4,0.5892943221854925,0.0027932667661616,0.721176920752227
Q9Y6K0,0.5832288375779614,0.00295403027457,0.7964846327183464
P49450,0.3053937625135077,0.0030755997443582,0.7202226487917149
Q15459,0.554604335302033,0.0030809222117798,0.9089702660487544
Q8WUM9,0.3086269380096625,0.0030153933327037,0.8192864792542109
Q14145,0.2849108186518712,0.003077299686391,0.8265052803014503
Q9BV38,0.4766496718605724,0.0031102381187783,0.7912482942375262
Q8NFC6,0.5898955463361298,0.0028476959793945,0.7799250292448207
P14174,0.6035975875171639,0.0030853386504614,0.845634681766459
O75208,0.2715526376057071,0.0028797226519542,0.772534863466725
Q96JM7,0.2691115173434762,0.0028572681366728,0.8039609602420349
P02679,0.5504744017630101,0.0030610376467046,0.7840501465219727
Q9BV40,0.2692541705360541,0.0030037954314651,0.8816709024007775
Q9UBS9,0.2764340904937555,0.0029666776044643,0.7332701705679562
Q14BN4,0.5279956291994033,0.0030603335217221,0.828276669119226
Q9P2E9,0.604174491729144,0.0029223874126529,0.8843301034695067
Q99442,0.3117922709571777,0.0029935375964133,0.7318376680604688
Q9NVH0,0.3013554236226338,0.0028025103517927,0.8398924727316718
P06396,0.6041691514337051,0.0031330485929982,0.8846425588264953
Q53FD0,0.4093328390258827,0.002560581927595,0.6806970842584774
Q9UQ88,0.6041455720808857,0.0029395270335065,0.8656313095785667
Q96DT6,0.2902081975846428,0.002980855031457,0.8269017492390779
P37837,0.5517554812918897,0.0030413854163045,0.8265160148565599
Q5SVZ6,0.2957337061967624,0.0025922632888674,0.7851109542237218
Q96E52,0.2957609919240581,0.0029885418948085,0.8138897469810703
Q8TAT6,0.5549218741681614,0.002986404982891,0.8387706960427999
Q9NZI8,0.5900322450172433,0.0030684314017868,0.9078653219193265
Q9NX70,0.3113202536879714,0.002697834508314,0.7846152580447527
Q6NZ67,0.2999544055589656,0.0028749129257633,0.7635888484211059
Q8TAQ2,0.5537610341406174,0.0031503609151339,0.8402505775076967
Q13263,0.6038900976633574,0.0031006341750157,0.916789085844906
Q5SQN1,0.2868728086094304,0.0029256868217035,0.8388195268100838
Q8N5M4,0.3076428975829932,0.0026227761232362,0.8250938826268209
Q8N1G0,0.2931422214160187,0.0028411167941026,0.7995802933780541
Q86XS8,0.2717158965521545,0.0029131639031043,0.741449085224739
Q7RTP6,0.2692281778628833,0.0030686584702293,0.8134835563995529
Q96QE3,0.2660772151832014,0.002974056410824,0.8061097738526495
A9UHW6,0.301975678710993,0.0026580564027414,0.7058656287047199
Q9BUL9,0.3044851020180005,0.002822296109804,0.6873360110947548
Q9NWU2,0.4419843040097108,0.0028294133154335,0.7937039474070438
Q9BZG8,0.3834848984276721,0.0029419221448667,0.7008917100194387
Q9H4M9,0.6040972025087231,0.0030068678632404,0.8649685044746601
Q9BTT6,0.5901014547499621,0.0031041851246697,0.8393713408180591
Q8N443,0.2789248471272189,0.0026263065216929,0.7012608319306238
Q9BRB3,0.2751056026861622,0.0028278701228539,0.6936413706562672
O43291,0.3125352482318542,0.0029476036450093,0.7533876604121076
Q96DC9,0.2976822924222737,0.0028174590102215,0.7128387631188475
Q96DA6,0.2990510177813476,0.0029000600962448,0.7793833552180258
O95251,0.2690553847827263,0.0030311833101698,0.8344528806583927
Q92830,0.2903553134110613,0.0031731340653283,0.8331064735400089
Q6NSJ5,0.3041157219743231,0.0029584939878855,0.7326275395150917
Q96HS1,0.5694638894804864,0.0029402249414809,0.9038551058220216
Q9NZW5,0.272161571128917,0.0031190179342717,0.825826439259607
Q5JTH9,0.6041535197947145,0.0029458772326652,0.8766044157223889
Q9Y3D7,0.5182804734623893,0.0027588602356047,0.7864503214541375
P84077,0.602565216485612,0.003206787583214,0.902358260880546
P14136,0.6030019234295644,0.003182213357456,0.8018942985135422
P49406,0.3078981693321744,0.0029816455577014,0.7980465574295725
Q9Y6G5,0.308613259304511,0.0028524825218816,0.7051887049089315
P42695,0.5901982589410164,0.0029417866217347,0.8388236730804468
O75467,0.3134279406607754,0.0027556201605301,0.7042164981561954
Q9NYW8,0.2913171034631418,0.0028074739358328,0.6992308170238205
Q16082,0.3043457756599095,0.0031148894741026,0.7521832719371411
Q8NHP6,0.2804920492950279,0.0028801542817376,0.8982865363802361
P48047,0.6032873887967515,0.0030273442283803,0.8748078935343032
Q92625,0.5902344305816329,0.0030835439541823,0.829725580025436
O43169,0.6034366330820358,0.0030821147573739,0.8302307379991078
P15408,0.3080263806746787,0.0030572231164877,0.8061706200011785
Q9H0H5,0.5547201501205286,0.003074211445027,0.904635129377741
Q8TBX8,0.6036382137954349,0.0029665898617511,0.8743491510507445
P51668,0.3123464821366343,0.0030906600054592,0.7480548541892571
Q86SG6,0.1856405012649059,0.0029086600578331,0.8004599030669225
Q9H2K0,0.298788361559465,0.0029490015756331,0.7815789754309527
P54098,0.2935086488297574,0.0030461642228822,0.782494365539838
Q13769,0.5297164592231598,0.0029462056798502,0.7528187503729462
Q00839,0.5459841976926352,0.0030980855034728,0.8818175090323626
Q03692,0.2954801280022254,0.0028920887680136,0.68495076561742
Q5SWA1,0.2703856993680541,0.0027822770202768,0.8125474398431325
Q92628,0.3085601431447689,0.0025580921797127,0.7508084763633363
Q9ULJ1,0.2834090980541209,0.0025597225163523,0.7801552994040049
O43678,0.5489465441927334,0.0028894092848704,0.838313529041882
Q96EY1,0.5913062096791885,0.0030673510754461,0.8469791765275616
Q9C086,0.2717095449411913,0.0025855503660703,0.76691546323473
Q9NZR2,0.2870714113480803,0.0031000622018953,0.7414476454395251
O00743,0.5280922035336149,0.0032065712785077,0.8495926466881712
P53667,0.3067881376009049,0.0031649521936597,0.819107207197889
O75506,0.3145126448897336,0.0027177914475963,0.7576444637151729
Q13490,0.2977680387608511,0.003134783927679,0.7823344382915247
Q9NXC2,0.2912740489385133,0.0029032934149431,0.6942480100390042
Q9Y696,0.5474856129586102,0.0031056585299429,0.8961303244442212
Q9NQZ8,0.31448565774482,0.0028388244735772,0.7372896070582475
Q5TGY3,0.2768692680647284,0.0025691713651247,0.8009628065594996
Q9P296,0.3031343053344464,0.0027517175971895,0.7478720705972154
Q96RQ1,0.2742530569391544,0.0030118630427677,0.8113577979318508
P25942,0.4396768838916679,0.0030351542727503,0.7111320930935507
P48651,0.5900110487279626,0.0028961547566749,0.7776832365802444
Q7Z4W1,0.5330060111555116,0.0028843196322379,0.8302099783269169
Q96CS3,0.4759818027660147,0.0030209174645233,0.892132724443352
P30405,0.5399321162571927,0.0031743023013443,0.8001365820108216
Q8IW19,0.2895916128866408,0.0026906585357975,0.721787332050335
Q9Y4K3,0.4408713957656994,0.0030929847302647,0.8687307965156473
Q9Y3B7,0.4618728849794448,0.0030950309228452,0.8182707637567955
Q8N441,0.3137198403890066,0.0030385861422834,0.7517001522640945
Q8N983,0.5903635070856,0.0028071736341952,0.8431641487857506
Q13503,0.2920150591760367,0.0028697078059857,0.767148132794166
Q9UID3,0.5901516403482717,0.0029875277965773,0.8742765776222201
Q8NEN9,0.5909210101574196,0.0027020554407955,0.8842998940837214
Q9NS85,0.2975250470651717,0.0030300087588414,0.7110516416951229
P61158,0.5348268395221975,0.0031857794309198,0.8570307693299197
Q2M1K9,0.2865585406226,0.0030936580010977,0.7234780720452211
Q03405,0.3143524767377729,0.003005820069709,0.7292205015830974
Q9UK41,0.4981793379182302,0.0029117709686494,0.8393745699358628
P83916,0.6032482973383818,0.0030666185176505,0.8153270184835222
Q6P2Q9,0.5490642228911992,0.003094510498609,0.8993428530783619
Q9Y2Q9,0.3133465586281754,0.0027391807507568,0.8225707045896313
P43005,0.575670063462301,0.0029980967296989,0.721066945281003
P54756,0.5970691577699141,0.0031911539174587,0.855805228113474
Q96D31,0.3096248897811219,0.002888080329577,0.7110324419945404
Q9UHG3,0.3132216338939193,0.0027292783268404,0.8537185703428407
Q9NWZ8,0.2735427504409292,0.0027957899996585,0.7345386838841919
Q9ULE6,0.3108786902067009,0.0027606237470704,0.814994622445933
O00526,0.3091281233558358,0.0029443044199913,0.5778810288086136
P02788,0.5900154364181563,0.003013181844848,0.8066964919373115
Q9NQZ2,0.4948913570348586,0.002933841551423,0.7908439077690507
Q96DX4,0.2912532358406521,0.0027458734143469,0.7353889250397602
Q9GZT6,0.2966854975517222,0.0027233667511292,0.7237842414971406
P33151,0.3128178232035351,0.0031014824885552,0.7565320997402261
P23508,0.4353875655675711,0.0025579640966413,0.8108043108446211
Q7L590,0.303381587570169,0.0029767902655633,0.7571355381322287
P52803,0.5902522176947818,0.0030371607509038,0.7497193925610588
O75446,0.2612533226824512,0.0028215017935932,0.7386760253321503
O43353,0.4128874983261688,0.0031344408095751,0.8253890687733106
P34903,0.2816998458730955,0.0029703601224424,0.6846139535589799
Q9NVC6,0.2980055423538313,0.0029428019935724,0.841400885346753
Q9BS26,0.589736743206609,0.0030236837868806,0.8552598581840279
Q13428,0.3046049566318309,0.003014095830249,0.8095995930366818
Q9C0B5,0.5902344305816329,0.0028524812477424,0.9200319914875682
Q6ZTN6,0.2691956923597087,0.0026450457167117,0.6808442542645418
O14863,0.2972117629004575,0.0029011039731859,0.7200881793677834
O75177,0.313221096053871,0.0028837053039224,0.8018618807297714
Q12800,0.2867653167384005,0.0030020157600342,0.8475112119084631
Q86VZ1,0.310972953341608,0.0028743625405656,0.6947324427773071
Q6UXH1,0.2803977741388871,0.0028593466516779,0.7423637577097417
P19525,0.604170843953692,0.0030567309349212,0.8726655525565368
Q00796,0.5521965582428436,0.0030112542444491,0.7542027867294082
Q8TCX5,0.4094150570876507,0.0030389490864196,0.73253442164097
Q99675,0.2956962296570152,0.0027713241006975,0.7158064802102756
Q9Y3Q8,0.3695422355169557,0.0028498055206317,0.7776943243858117
Q9NX18,0.3096851555805317,0.0029663115082295,0.7207862003644061
Q12774,0.5910467777083254,0.0030095281302438,0.7854428435943436
P60174,0.6035184076796206,0.003150794581449,0.8629101028673392
O15078,0.2621032307322476,0.0029358372898228,0.8655886280806182
Q13884,0.5762229857965548,0.002906069693188,0.8355251904832584
P27930,0.292872160659858,0.0029534314254476,0.7064683580668348
Q9P0S3,0.2821760461414206,0.002809981285859,0.7740532159839828
Q86YV6,0.3131740371640739,0.0030162716187387,0.786003088572003
Q13619,0.3021959849961054,0.0031210905929208,0.8953517700216994
Q9ULA0,0.5536992187180136,0.0029922022814956,0.8136972219142163
Q13576,0.4903191171399881,0.0030750527636872,0.8750655210742508
P62491,0.6035554871702701,0.0032303629158788,0.884423304749546
P46777,0.5465752905173702,0.0030776986371086,0.9126681905512904
Q9NSE4,0.5902381835678622,0.003051982633744,0.8592762605842781
P49588,0.6034804885715126,0.0030753943569611,0.88512088920653
Q92685,0.2848355115620761,0.0028550815847237,0.7518614933116902
Q96ER9,0.2903944271457804,0.0024473665451968,0.7510636053676141
Q9NWS9,0.2832332239390147,0.0028020885637255,0.679445831799637
Q9UMR2,0.5120388815873754,0.0030158813117367,0.7625990735107879
P07910,0.5142868690271231,0.0031689728478674,0.8759302326403845
P07948,0.3697794013740458,0.0031537442935303,0.8978941582870721
Q9H1K0,0.2772553792873567,0.0028895469981244,0.816726135074626
Q8WUY9,0.5903438461835048,0.0027833769140982,0.833285561541405
Q15818,0.309221854861998,0.0030350090624122,0.7356935660706413
O75410,0.5907924377091001,0.0028676781626263,0.8534042077769524
Q8NHM5,0.5499881582109795,0.003136849864615,0.8567355889445049
Q6IQ23,0.2365609344118468,0.0030888880003198,0.9455912363080974
Q7Z4H7,0.3036611624941223,0.0029094865389548,0.8756545238845558
Q00688,0.2970042330368951,0.003123410925156,0.8564257242271754
O95639,0.5437735042382565,0.0029909830245554,0.784420619529353
P06753,0.6039114174412009,0.0031732586291913,0.8673528642418507
Q9Y6M5,0.5695749701302837,0.0030348350206464,0.8384921009249334
Q9NQU5,0.2675642558224776,0.0030893856108938,0.7976843519805248
P30101,0.6039103724898064,0.0031584091034984,0.8877782671596118
P62837,0.5117651077260653,0.0031141613716874,0.7921951164636051
Q5T5U3,0.2776875627886833,0.0029283118445766,0.8512827257277225
Q9NQY0,0.4281220097631761,0.0030034563734557,0.7755369846350175
Q9UEY8,0.5513818668955414,0.0030121244376243,0.9025667632499712
Q9H9Q2,0.6034015413908849,0.0027789760986007,0.8328021097169828
Q96EL2,0.4173157211040368,0.0028672669997593,0.83988323535828
Q86SG7,0.2875399645375526,0.0026785695560534,0.7104314863107809
Q12857,0.3086171770295132,0.0030592554693892,0.851282725727725
Q86U28,0.3003832316427531,0.0028466999054071,0.692635379829139
Q96P63,0.6031713606599172,0.0028443605630105,0.8087678832536827
Q15072,0.5834531990253198,0.0028527437444532,0.8074778357006934
Q9NPQ8,0.2961435577231892,0.002825460767051,0.8739518965499847
Q9BV81,0.2876655281724727,0.0028405653730366,0.7052381998333515
Q8N511,0.3046061157576644,0.0026913865515524,0.8027220494936546
P55060,0.5498476313763576,0.0030915732118521,0.8136439033775329
P49755,0.603433080047204,0.002977273232343,0.8655493844406121
Q9NYS7,0.2942572027248851,0.0030716114512522,0.7219422292108372
Q8NFV4,0.4864522566888126,0.0029610546659099,0.7400124461847533
Q8WTP9,0.2865665426752171,0.0024632980420907,0.7038215544125263
O43491,0.2930073413099246,0.002981407984627,0.9025993004416588
Q9H8S9,0.4007156864520116,0.0030164387883986,0.828348994471192
O95819,0.5915243700295448,0.0030396077163959,0.8697221747502972
Q9GZR7,0.5463237334917227,0.0031119598963589,0.8571486098161464
Q9BRK5,0.59011764307978,0.0029584592662872,0.8489494473565469
Q8N386,0.3146373566331115,0.0028017562235169,0.6004468885365855
P61163,0.6032622564876776,0.0031742581219618,0.8580250118223436
Q13541,0.5766316232775442,0.0030819843552052,0.7897532685189049
Q06330,0.278602360007465,0.0032147688069764,0.8009161837651151
Q9BXU3,0.2841959302407295,0.002759718254633,0.6999707634828799
Q9Y2Z0,0.5903031712103131,0.0032034271553907,0.8807303194856378
Q5T8P6,0.4877233224057617,0.0028864859782894,0.8287076631868242
P04004,0.3150772218188442,0.0030389775279366,0.8443733331282496
Q99933,0.5443206714174226,0.0029693030972165,0.7380863036507775
P49247,0.5264916454539599,0.0029755414777249,0.8241424324163288
Q15758,0.6041379481062554,0.003020153113786,0.8903592496265833
Q13888,0.2215344859523776,0.002894825276941,0.7069880004393676
Q96Q89,0.3004348042854731,0.0031247986651345,0.833431525191526
Q13405,0.6039063563326159,0.0027560768415744,0.7859921670758245
Q32P51,0.6031709450466839,0.0031069907291405,0.7882541177664888
Q92945,0.5449162854686708,0.0030735436524056,0.9016098331604394
O94927,0.3029748793654079,0.00269091023501,0.8557328235439987
Q9Y2R0,0.2776263522505562,0.0027429209574022,0.7284977176153424
Q7L190,0.2949251358087627,0.0029331825965111,0.7417508435795667
P04798,0.3141813736316833,0.0030654153687426,0.7447598375937767
Q12907,0.5555017985830335,0.0029181212465821,0.8791020223266655
Q9BX10,0.2761965716950309,0.0027576629216976,0.6757748351574994
Q9Y5Q6,0.3050033723093213,0.0026197595066789,0.7119286492921678
O14979,0.6031567552177558,0.003160808221863,0.8669142067579789
P26583,0.5900026448690748,0.0031289064375641,0.8437822923671702
P01116,0.2413904217428639,0.0033159349731962,0.942634667885982
Q9GZR5,0.265990267793127,0.0030366278373085,0.6747442404910812
P08833,0.2749660335508463,0.0030587465174387,0.7170095185705988
Q15599,0.5551050479796976,0.003084299021486,0.8092135356813782
P53701,0.4911810770698263,0.0030168610692802,0.8366969638116177
A0AVF1,0.2920060755740817,0.0027051794910173,0.6961853630368081
Q8IUR7,0.3006975806646401,0.0027969614469567,0.7873020763636773
Q9Y664,0.3168103285545219,0.0028132819566979,0.708776107492527
Q03701,0.553837958374695,0.003000966643969,0.8468350029048529
A7E2V4,0.2696139512723887,0.002568246271733,0.7717790887660915
Q9NZL4,0.5471807690612227,0.003033396335129,0.8619808851938809
O43166,0.3040071227898707,0.0029598236156474,0.8478226590599753
Q8TBC3,0.3092483655744175,0.0029471973549988,0.8079588235783722
Q8TF39,0.289453047522739,0.0028974986047904,0.7020728502570919
O15479,0.4267339530079074,0.0026471424595957,0.7686461379543283
Q6UVJ0,0.2798090889873288,0.0029649058404837,0.8323305582438538
Q6FHJ7,0.3061995142310033,0.003051743928769,0.7402100619139709
Q3MJ62,0.2680687798237453,0.002747338238236,0.6474281143562158
P20671,0.6029936297751884,0.0029230821107161,0.7705731535189123
Q9Y6U3,0.2718128552414078,0.0030188995592671,0.7756322970923357
Q9HAC7,0.2878455656740186,0.0028752464513038,0.7365251729285516
Q9BX95,0.2817465502740289,0.0027966339959634,0.7377639972452181
O75607,0.5309074192421833,0.0029850397436586,0.845703514363905
Q9ULW2,0.3115863185421368,0.0029906832676282,0.7317219634427199
Q8IVD9,0.5831359283005846,0.0028864307471317,0.856243753206237
Q969X5,0.4955842144735147,0.0030162013370283,0.813610528662883
Q92841,0.5552786039042823,0.0031560110247876,0.8693691946498806
Q9NZE8,0.3148342247145037,0.0027642975346846,0.7548256419798225
P24928,0.5519869541174554,0.0031815094483756,0.8897897008917013
O75084,0.2967982356946689,0.0030440253970675,0.7143120223507822
Q03518,0.603964667898311,0.0029534268723921,0.8297422584611316
Q9BRX8,0.3127907284186624,0.0028192928634276,0.7707745940822468
Q9BXB4,0.5766189964728847,0.0029552223196258,0.8608294513239284
Q8TEY7,0.311412354212814,0.0029827429682978,0.8220274792267934
P41273,0.3123317979691856,0.0027934239784201,0.6844706709856314
Q6P9H4,0.2987233562030655,0.0028654276536353,0.7403672255914061
Q8N8S7,0.289252525065955,0.0030890832398127,0.832843889785693
P14868,0.604125960536956,0.0030742153914882,0.8574445563040395
Q6P158,0.5964071900325074,0.0030944465200075,0.8448067599343523
P38919,0.6041032523100386,0.0031286013904132,0.8718450939741301
P24588,0.2747188651427302,0.002825341594535,0.8430892133144915
O00186,0.3026798459281723,0.0029905969002255,0.8893498114033299
Q9BTC0,0.5443334959518227,0.0030884303799794,0.8314207365201078
Q13616,0.5898973232272635,0.0031847191992952,0.8527809382264977
Q9BXS5,0.6034107324183859,0.0029648094849142,0.8377304788439213
Q9BY50,0.2724136239434404,0.0030030623147186,0.8124346282943421
Q9UNX4,0.5885849405974153,0.0029519565148053,0.8441959806392483
O75131,0.563875817913735,0.0028947780367971,0.8805927052938917
Q00535,0.5063880581308164,0.0031330736993524,0.8962644227878738
P78362,0.4889178349999385,0.0031104739421904,0.8201232400439447
O75319,0.3027815340449966,0.0029046584304837,0.7433975460853375
P16070,0.3140300935613171,0.0031569955184439,0.833823287813638
P11226,0.2970099968032269,0.0029568460679025,0.6756522649246629
Q8TC27,0.2949594332013945,0.0027274668640822,0.7042668309492103
Q86TW2,0.2944524796958586,0.0028664956365167,0.826064063119631
Q9UI36,0.2993471651534801,0.0030048403998109,0.7737324481323729
Q3KNV8,0.4345718181557345,0.0027437003234209,0.7984704508613736
Q96KG9,0.4778883830257806,0.0028410409557452,0.8848972963883361
P15812,0.3079003393338235,0.0027980872872369,0.7147298679244725
Q5VWQ8,0.3088330587828727,0.003154405325113,0.7812899079205585
P35606,0.5902700032730309,0.003053054105894,0.8735794858667387
Q9Y6E0,0.5061024534131923,0.0030274265120579,0.8002330058290127
Q13492,0.6041517870522336,0.0030604435198966,0.8398218119931967
P0C0S5,0.4596650600592106,0.0031233488011756,0.7930387778010614
P18583,0.3141242169920673,0.0029356861319707,0.8313528515855078
O43286,0.2941583005962004,0.0028509335847654,0.6795806680340909
Q9UPV0,0.2737180613699644,0.0028357645596038,0.8244712069033894
Q53EL6,0.5537004400649831,0.0030361350466783,0.8313080536010041
Q9Y2Q5,0.312312639840155,0.0028987129944289,0.8132137095085179
Q92889,0.3961428876245167,0.0030008030648978,0.7936379576004302
Q15269,0.5900355978740208,0.0030346100459563,0.842170592149434
Q92597,0.5549523105226278,0.0031049689551725,0.8561784737495789
Q6UXV4,0.3047300946991358,0.0029126395145661,0.8370739103147379
Q9P013,0.6039963242038076,0.0029413575475114,0.8164410395738789
Q9NZD1,0.2982705481786338,0.0025484807287606,0.5893073839873179
P49840,0.4984892067519391,0.0032347820625104,0.8656607475469399
P13645,0.5315085709692049,0.0029499665168483,0.8402362474536673
O75365,0.4410028760098485,0.0029309227495782,0.7606381871515996
Q9UN86,0.55015955965551,0.0030931340432354,0.8619551021580665
Q8N5S1,0.3079992052253232,0.0026796440624791,0.7492629557217425
O60930,0.5447465248570442,0.0030313478200261,0.6912247522551357
Q00059,0.6030193552982214,0.0031628762395485,0.8828691080426743
Q9UNK0,0.2947798270200572,0.0029747897515558,0.8357089782375543
Q9H267,0.3105637203545654,0.0029971839799749,0.8797724833578826
P62917,0.5418312225221916,0.0031211968660954,0.8907201333129625
Q14699,0.271606740871884,0.002830774977474,0.7583694067401314
Q6NUJ2,0.3061867941774565,0.0025909416040062,0.6396405260312947
Q15291,0.4033501298500656,0.002986350051417,0.8278613798722396
P02533,0.2931863200387634,0.0030364329156428,0.8888441396480555
Q9BTC8,0.2936390030626087,0.0028417169025196,0.8223501402723693
O60563,0.3005154896588199,0.0030769739780641,0.8665285943647446
Q96AY4,0.3040067198102535,0.0031203489161844,0.7898345434357789
Q9H257,0.272423554243666,0.0029103227742099,0.7881341224496425
Q9H2H9,0.5904091448785465,0.0029214912140246,0.8541110135082128
Q9P286,0.4233204988488313,0.0031181990813373,0.7868733332933739
O60749,0.6036846735294928,0.0030494346496508,0.886558474390038
Q9Y6W5,0.5907065942935238,0.0029679093063429,0.8976450732163257
A0PK00,0.2894579907901599,0.0026374784615562,0.7448179491180208
Q96GD3,0.2871067693976025,0.0029054024440382,0.7415466436991561
P08754,0.5901109591600072,0.0032177476975417,0.8951922337318556
O95402,0.2545064757811608,0.0029385148214159,0.7463889363861971
Q9NXF1,0.531524426768254,0.0028712109472298,0.8546099654020647
O60341,0.5275082387325347,0.0031405537984176,0.8831611250836262
Q01484,0.590735751898048,0.0032508780917321,0.8510602498791
Q9UHV7,0.4994732393130314,0.0030033466669091,0.8241095249208138
