node,biogrid_clustering_coefficient,string_clustering_coefficient,intact_clustering_coefficient
Q7L590,0.0280612244897959,0.3050900091279513,0.0280612244897959
Q96Q42,0.0285714285714285,0.1401491769547325,0.0285714285714285
Q8IZA3,0.5384615384615384,0.1708513999529427,0.5384615384615384
Q8TC41,0.3333333333333333,0.1954571091626929,0.3333333333333333
Q86YF9,0.2720588235294117,0.108649046210663,0.2720588235294117
Q96A25,0.0224875621890547,0.1004716981132075,0.0224875621890547
Q8N614,0.0,0.1071671426628586,0.0
O60678,0.0313390313390313,0.2208964308577065,0.0313390313390313
Q7L1V2,0.0,0.1568691903131115,0.0
Q5T5J6,0.0,0.1733284259600049,0.0
Q8IXM6,0.0384615384615384,0.2207188738554052,0.0384615384615384
Q9H992,0.0190274841437632,0.1777154096729302,0.0190274841437632
Q09161,0.1068524970963995,0.2474427494697282,0.1068524970963995
Q8NHS0,0.0575452716297786,0.2962667471680754,0.0575452716297786
P05120,0.0043775649794801,0.2591656783375444,0.0043775649794801
P23528,0.1036772216547497,0.1913301118446425,0.1036772216547497
Q9NZV5,0.0333333333333333,0.1880550471154498,0.0333333333333333
Q6JBY9,0.3333333333333333,0.1655022578171594,0.3333333333333333
Q96HB5,0.0207792207792207,0.1706082386583198,0.0207792207792207
KRTAP6-3,0.0,0.8149425287356322,0.0
Q12756,0.0405405405405405,0.1649779858675485,0.0405405405405405
Q8NET4,0.0,0.1764705882352941,0.0
P14902,0.0,0.3830974184905378,0.0
A6NJB7,0.0,0.1814207650273224,0.0
P30419,0.0121951219512195,0.1299823751199161,0.0121951219512195
Q8NFV4,0.1266002844950213,0.1561017770938297,0.1266002844950213
Q49AG3,0.0,0.1327539706323044,0.0
Q99689,0.0044296788482834,0.2381439473710601,0.0044296788482834
Q99788,0.0103092783505154,0.3456506610995128,0.0103092783505154
Q9H8T0,0.0229885057471264,0.1116119983971606,0.0229885057471264
P0CG13,0.1428571428571428,0.3792435634540897,0.1428571428571428
O95171,0.0219780219780219,0.1389374336742757,0.0219780219780219
Q16594,0.2416545718432511,0.2455116520373538,0.2416545718432511
Q8N1B4,0.0592334494773519,0.1645866830838553,0.0592334494773519
Q8N539,0.0,0.1157119359221912,0.0
Q969S2,0.0,0.2700904497311683,0.0
Q86Y91,0.0172413793103448,0.2446768445732223,0.0172413793103448
Q96KN7,0.0,0.2895186070331171,0.0
O95208,0.1285714285714285,0.1813147195511364,0.1285714285714285
Q9UF11,0.0,0.2614115207271604,0.0
Q9Y657,0.0403361344537815,0.1801317523056653,0.0403361344537815
Q96HJ9,0.1909090909090909,0.1633577303966664,0.1909090909090909
Q9BX26,0.0,0.140429193238182,0.0
P0CAP1,0.0,0.1533367733058135,0.0
O95751,0.0,0.0833788333788333,0.0
Q96B45,0.3415384615384615,0.1291083423063118,0.3415384615384615
Q9NP62,0.0,0.161641604966542,0.0
O60894,0.01,0.1808172115682464,0.01
Q5XG92,0.0,0.1221929824561403,0.0
Q6NW34,0.2204081632653061,0.1483144982130783,0.2204081632653061
Q9NZQ7,0.0026595744680851,0.2673420391566358,0.0026595744680851
Q8N1A6,0.0,0.1435643564356435,0.0
P61647,0.0,0.1258906594118409,0.0
Q9HAW8,0.0344827586206896,0.2607027773515421,0.0344827586206896
O95104,0.1171697500811424,0.2501951237380355,0.1171697500811424
Q6NT89,0.0,0.1928402566700439,0.0
Q8WVZ1,0.0353658536585365,0.1309559484566976,0.0353658536585365
Q9H3W5,0.0,0.1253350001953354,0.0
Q14674,0.0344086021505376,0.2171036634322024,0.0344086021505376
P28332,0.0,0.1898613828064197,0.0
Q96NR8,0.0079365079365079,0.1336777666825858,0.0079365079365079
Q8N5I2,0.0275862068965517,0.1484158880943681,0.0275862068965517
Q9H305,0.0,0.1109557392996108,0.0
Q3SXY7,0.3333333333333333,0.2112856660792621,0.3333333333333333
Q13261,0.0,0.386985486557221,0.0
Q9Y265,0.0322539682539682,0.2132389551752408,0.0322539682539682
O94964,0.0873015873015873,0.0890354003326205,0.0873015873015873
O00461,0.0352941176470588,0.1636987556429178,0.0352941176470588
A8MXT2,0.0,0.321718931475029,0.0
Q7Z2Y5,0.0,0.1348398596975447,0.0
Q9NSK0,0.0571428571428571,0.1816661916975396,0.0571428571428571
Q9UI08,0.0346320346320346,0.1858530348999179,0.0346320346320346
Q8IX12,0.0463709677419354,0.2007913654972478,0.0463709677419354
Q9Y5Y3,0.0066888120579395,0.1955127274838185,0.0066888120579395
Q7Z3H0,0.0,0.1302349336057201,0.0
P07148,0.0,0.1750646929295851,0.0
O00463,0.0476190476190476,0.2501548626884162,0.0476190476190476
Q5TA79,0.0,0.3449747155499368,0.0
P12259,0.0666666666666666,0.179315172983083,0.0666666666666666
Q99439,0.0735294117647058,0.1513198919143629,0.0735294117647058
P16499,0.0,0.1548324598226483,0.0
P0CE72,0.0,0.2179382692830125,0.0
Q6UXB8,0.0,0.1072656589897969,0.0
Q15746,0.050125313283208,0.2107243623806316,0.050125313283208
P15382,0.0095238095238095,0.2087571870853604,0.0095238095238095
P01236,0.0,0.2303181755214826,0.0
Q49MI3,0.0222222222222222,0.1242624735063298,0.0222222222222222
A8MZA4,0.0,0.173161699876565,0.0
Q7Z7J5,0.0,0.2743554114559209,0.0
Q96FE7,0.0384615384615384,0.0940502882767456,0.0384615384615384
Q5JQC4,0.0,0.1477293620150763,0.0
Q92502,0.025,0.161542704686427,0.025
Q7Z4W1,0.0543478260869565,0.1810714230465789,0.0543478260869565
Q9BQG0,0.3004926108374384,0.2775011608921643,0.3004926108374384
Q8N4F4,0.0,0.1196524944056864,0.0
Q8IXA5,0.0,0.127061556329849,0.0
Q86UD5,0.0,0.2342327175892624,0.0
P56945,0.0,0.226957356369121,0.0
Q9BSG1,0.2144927536231884,0.1434368233508942,0.2144927536231884
Q9P0U4,0.1183409436834094,0.2494775394379093,0.1183409436834094
P49406,0.5586575133485888,0.254347839301671,0.5586575133485888
O75525,0.0888888888888888,0.1816260313340131,0.0888888888888888
Q6P9A1,0.0,0.1848547243193777,0.0
A6NP11,0.0,0.2271260086902545,0.0
Q9P0N8,0.2573099415204678,0.1723981052800599,0.2573099415204678
Q15642,0.0105820105820105,0.2105146700889498,0.0105820105820105
P27544,0.3555555555555555,0.2416081186572989,0.3555555555555555
Q92482,0.0190891609211575,0.1534661417014358,0.0190891609211575
P41182,0.0,0.24518288743224,0.0
Q9H190,0.0,0.0922665569724393,0.0
Q92851,0.0,0.3418312486789019,0.0
Q96LK8,0.0,0.1441570881226053,0.0
Q92733,0.0809523809523809,0.1399346058677978,0.0809523809523809
H0Y608,0.0,0.1657824933687002,0.0
Q9H2Y9,0.0,0.1496936274509804,0.0
Q8IUC2,0.0,0.3051347229283172,0.0
Q9P253,0.0380549682875264,0.1774389327113839,0.0380549682875264
Q9Y2W1,0.1147741147741147,0.2266530629965701,0.1147741147741147
Q14011,0.0305194805194805,0.2595091756162646,0.0305194805194805
Q86VZ5,0.2,0.1141317861583091,0.2
Q9Y2Y0,0.01,0.1122177217999223,0.01
Q86UU9,0.0,0.1750590458195559,0.0
Q7Z5Y7,0.0,0.1103837061283869,0.0
Q9NYG5,0.0,0.1914359390048607,0.0
Q9UN36,0.0483870967741935,0.1510238137490231,0.0483870967741935
Q92834,0.0350877192982456,0.1229643929717091,0.0350877192982456
O75947,0.2432283029297954,0.2230668780897304,0.2432283029297954
P13640,0.0,0.1460078788215058,0.0
P01258,0.0357142857142857,0.2451733625724221,0.0357142857142857
O43665,0.0,0.2111772789738891,0.0
Q99933,0.0334579550175063,0.2294663479071275,0.0334579550175063
O00592,0.057471264367816,0.2202251985302832,0.057471264367816
O95900,0.2062303267122544,0.3084419883042946,0.2062303267122544
Q8NFH3,0.0326086956521739,0.2612646258368263,0.0326086956521739
P82094,0.1201079622132253,0.1071349600492437,0.1201079622132253
P02675,0.0335397316821465,0.1457849449720205,0.0335397316821465
Q9GZP9,0.0545454545454545,0.1621685564052971,0.0545454545454545
Q8TC26,0.0,0.100544485634847,0.0
Q86X51,0.0,0.3004891684136967,0.0
Q494U1,0.0222222222222222,0.0987108655616943,0.0222222222222222
Q96GW9,0.0623655913978494,0.2902806752099524,0.0623655913978494
P10826,0.0,0.2064569358252322,0.0
Q9Y675,0.0,0.1973063973063973,0.0
Q8NHH1,0.0,0.1432735502897706,0.0
Q496Y0,0.0,0.1459586217330458,0.0
P00540,0.05,0.1966769569228585,0.05
Q8N271,0.0,0.079835804641032,0.0
P34897,0.144025974025974,0.2086290115612119,0.144025974025974
P26641,0.0351648351648351,0.1783790364031488,0.0351648351648351
O00330,0.2572390572390572,0.1956215188118242,0.2572390572390572
O94826,0.1968253968253968,0.1968600910046763,0.1968253968253968
O95825,0.0256410256410256,0.1641901988000697,0.0256410256410256
Q9UNE2,0.0,0.1183742308547705,0.0
Q149M9,0.0,0.2036940653528884,0.0
O95163,0.0207317073170731,0.197869229072862,0.0207317073170731
Q9NP95,0.0,0.3129885280964418,0.0
Q14324,0.0,0.1760345798517571,0.0
Q6IQ16,0.1111111111111111,0.1132547864506627,0.1111111111111111
Q12796,0.0,0.0783171521035598,0.0
P55774,0.0116959064327485,0.4550415522345472,0.0116959064327485
Q9Y3Q3,0.1538461538461538,0.1172033427622996,0.1538461538461538
Q9BY78,0.0473684210526315,0.2440199248709887,0.0473684210526315
Q14585,0.0,0.1552341597796143,0.0
Q9BZ71,0.3,0.1313137356573996,0.3
Q9BV36,0.0666666666666666,0.1624595469255663,0.0666666666666666
Q6PF04,0.0,0.1475290697674418,0.0
Q9UH90,0.1818181818181818,0.159011952191235,0.1818181818181818
Q8IZA0,0.0703331570597567,0.0903041825095057,0.0703331570597567
O15481,0.0367647058823529,0.1523394362104039,0.0367647058823529
O75474,0.0641025641025641,0.1774703101579615,0.0641025641025641
Q8NC24,0.0147783251231527,0.1223976206817661,0.0147783251231527
Q2TBA0,0.0037878787878787,0.1780100254360851,0.0037878787878787
Q99502,0.0555555555555555,0.1927135636239008,0.0555555555555555
O43711,0.0,0.2040567066521265,0.0
Q8TBF5,0.0,0.3131147540983606,0.0
P0C5J1,0.25,0.410513816925734,0.25
Q9BTP7,0.3333333333333333,0.3402493765586035,0.3333333333333333
P46779,0.1510590622753984,0.306202074213356,0.1510590622753984
O95249,0.1348492860920148,0.1492456986605426,0.1348492860920148
Q96HE9,0.2175865565696074,0.276067384700359,0.2175865565696074
P56211,0.0,0.1474300231365966,0.0
Q9P2C4,0.0757575757575757,0.0847123719464145,0.0757575757575757
Q96PL2,0.0603174603174603,0.1433125676347577,0.0603174603174603
Q9Y5R2,0.0,0.2859935085779506,0.0
P55196,0.0595519531689744,0.1822760444407068,0.0595519531689744
P07438,0.0,0.2343908445603361,0.0
Q9BR76,0.061054579093432,0.1562172596132333,0.061054579093432
P34903,0.0368421052631578,0.1912218385950967,0.0368421052631578
P07357,0.0181818181818181,0.1418836430992022,0.0181818181818181
Q96GD4,0.0233552288603899,0.1688797466393666,0.0233552288603899
Q16595,0.3720930232558139,0.1463503699612465,0.3720930232558139
O15234,0.1824675324675324,0.2552599054889131,0.1824675324675324
P09093,0.0160919540229885,0.2056999686814907,0.0160919540229885
O60481,0.0,0.2021933567207104,0.0
O75916,0.6666666666666666,0.1772997835497835,0.6666666666666666
O95760,0.0,0.356213603588166,0.0
P21145,0.0,0.1129130655821047,0.0
P29508,0.0633557046979865,0.1928008105047776,0.0633557046979865
Q8TDW7,0.0023378141437755,0.1247939445235997,0.0023378141437755
P14373,0.0134615384615384,0.1546973900979797,0.0134615384615384
Q86XT2,0.0181818181818181,0.1682587064676617,0.0181818181818181
Q99828,0.0166666666666666,0.199007582515611,0.0166666666666666
Q9UN67,0.3333333333333333,0.2362043463420184,0.3333333333333333
P04792,0.0222222222222222,0.2194772947639877,0.0222222222222222
Q02388,0.0,0.1825158008980443,0.0
Q4AC94,0.5,0.1713752665245202,0.5
Q92608,0.0,0.1939848514656698,0.0
O95389,0.0,0.2959304835924007,0.0
Q9NZJ4,0.0384615384615384,0.1136124047558681,0.0384615384615384
Q9HBU1,0.0,0.219788029925187,0.0
Q5SVQ8,0.4761904761904761,0.1858268566493955,0.4761904761904761
Q6Q0C1,0.0,0.1928069588491134,0.0
Q9ULD0,0.1195402298850574,0.1800205848519707,0.1195402298850574
Q06481,0.0375075620084694,0.1490689682937535,0.0375075620084694
Q6ZN28,0.0666666666666666,0.1450849345586187,0.0666666666666666
Q96HA4,0.0,0.2217245240761478,0.0
O75355,0.0,0.1407884529490585,0.0
P35637,0.038406827880512,0.2152036893949334,0.038406827880512
P01229,0.0,0.2419305533077988,0.0
Q8N5A5,0.0416666666666666,0.0923471191233651,0.0416666666666666
P48169,0.0,0.2974239110556628,0.0
O43506,0.0,0.1288113695090439,0.0
P29275,0.1008403361344537,0.2382254833973214,0.1008403361344537
Q08211,0.0989938331710483,0.2310358961300619,0.0989938331710483
Q13795,0.0,0.1212489862124898,0.0
O43257,0.1583333333333333,0.267893877502903,0.1583333333333333
Q13938,0.2923976608187134,0.1919603612243267,0.2923976608187134
Q9NX76,0.0349406009783368,0.088587175695658,0.0349406009783368
Q9NRA2,0.2,0.1137534534686893,0.2
Q01518,0.0883190883190883,0.1692854140395124,0.0883190883190883
Q9NS66,0.0374149659863945,0.1420146319613796,0.0374149659863945
Q8TCQ1,0.059577677224736,0.1736864472260856,0.059577677224736
Q9H467,0.0329670329670329,0.1484566389024987,0.0329670329670329
Q92902,0.0,0.2440302853814793,0.0
Q02246,0.0,0.1971447048693068,0.0
Q8TEA8,0.0,0.1536228742111095,0.0
P43304,0.0663871418588399,0.168807806070288,0.0663871418588399
Q9Y2T5,0.0416666666666666,0.2296560474606495,0.0416666666666666
P50502,0.0666666666666666,0.2374914045290847,0.0666666666666666
Q9UNZ2,0.0668563300142247,0.1740632386241549,0.0668563300142247
Q9BZM4,0.0203515263644773,0.338128078817734,0.0203515263644773
Q9Y6U3,0.1714285714285714,0.1164408394014809,0.1714285714285714
Q9HC10,0.0,0.1383843061314698,0.0
Q08493,0.0,0.1870626082652808,0.0
Q7KZN9,0.0826943688680023,0.2137482006113564,0.0826943688680023
Q8N5U1,0.0099573257467994,0.1181502272119754,0.0099573257467994
Q8IYX7,0.0,0.1299603174603174,0.0
Q9P2M4,0.1645021645021645,0.1965826324460244,0.1645021645021645
Q15051,0.0255102040816326,0.1749513962530929,0.0255102040816326
Q9BYJ4,0.2,0.4022680988699437,0.2
Q8TD17,0.1102941176470588,0.1341099163679809,0.1102941176470588
Q9HBF4,0.1,0.2136749273857432,0.1
P17707,0.0077519379844961,0.1408978151976053,0.0077519379844961
Q8WU43,0.0,0.2539682539682539,0.0
P11274,0.0215686274509803,0.2181162893919218,0.0215686274509803
O00329,0.0,0.1855395258584324,0.0
O43174,0.0,0.1594399249061326,0.0
O15182,0.0183908045977011,0.1596739004090042,0.0183908045977011
Q9BVX2,0.1137566137566137,0.1478641840087623,0.1137566137566137
P21583,0.0,0.2643005492438843,0.0
Q9P0L1,0.0,0.1842330495946219,0.0
Q9H0J9,0.0476190476190476,0.1296708208724896,0.0476190476190476
Q6ZSZ5,0.0888888888888888,0.2419395255596391,0.0888888888888888
Q53GT1,0.018859649122807,0.1642338291248702,0.018859649122807
O60268,0.0,0.1728321988754069,0.0
Q13402,0.0,0.169683158860443,0.0
Q8NCA5,0.1561461794019933,0.2619047619047619,0.1561461794019933
O15438,0.1812865497076023,0.1627205874436082,0.1812865497076023
Q9NR31,0.0894479385045422,0.1768930613506413,0.0894479385045422
Q9UPT8,0.0189959294436906,0.2225647591844775,0.0189959294436906
Q99865,0.0,0.1412225233363444,0.0
Q9NRA1,0.0,0.3871370688388302,0.0
Q6TGC4,0.0,0.1339018323942947,0.0
Q9Y2Z9,0.1659919028340081,0.1751408348981655,0.1659919028340081
Q96D03,0.0,0.0886299016704181,0.0
Q96HF1,0.4761904761904761,0.2413021975659054,0.4761904761904761
Q8N6M6,0.0476190476190476,0.1421558647211853,0.0476190476190476
Q14416,0.0,0.2556345560938778,0.0
Q8IWL2,0.0,0.1512696882031501,0.0
Q5GH77,0.0,0.0907121047966118,0.0
O00442,0.0274841437632135,0.3553220754561832,0.0274841437632135
Q5SW79,0.0401785714285714,0.1289172560519809,0.0401785714285714
Q6ZXV5,0.0905902980713033,0.1713522653644969,0.0905902980713033
O15498,0.1419472971897142,0.1836316316316316,0.1419472971897142
Q68DX3,0.0222222222222222,0.1467958262452358,0.0222222222222222
P51449,0.0,0.319600255964165,0.0
Q8WUX1,0.0588235294117647,0.2511385816525699,0.0588235294117647
Q15532,0.5869565217391305,0.215146928336552,0.5869565217391305
O75953,0.0314096016343207,0.1851158748037711,0.0314096016343207
P07339,0.1147086031452359,0.1582262876368463,0.1147086031452359
Q969J2,0.2739495798319328,0.1689320388349514,0.2739495798319328
Q9NRX3,0.0052631578947368,0.2452649244785423,0.0052631578947368
Q8N684,0.2316526610644257,0.3129304548510785,0.2316526610644257
Q53EP0,0.0666666666666666,0.1218017453919304,0.0666666666666666
Q4KMQ1,0.0666666666666666,0.1461661341853035,0.0666666666666666
P15428,0.0,0.1401196307432858,0.0
Q5T7N3,0.0769230769230769,0.1570221899884984,0.0769230769230769
Q8WU08,0.0095238095238095,0.2298663960764417,0.0095238095238095
Q9NYQ3,0.0166666666666666,0.1677018633540372,0.0166666666666666
Q9BSY9,0.0,0.1294091415830546,0.0
P02489,0.010482180293501,0.1396211581455912,0.010482180293501
Q6WKZ4,0.1889338731443994,0.1566370974186845,0.1889338731443994
Q9BUR4,0.0611764705882353,0.2011541979587907,0.0611764705882353
A1IGU5,0.0,0.3480123881040261,0.0
Q9H2H8,0.075075075075075,0.220941944767281,0.075075075075075
Q5HYM0,0.0,0.1244118200639939,0.0
P19012,0.0,0.1979853135002824,0.0
Q9NWS1,0.0,0.3515693608716864,0.0
Q9UKU6,0.0175438596491228,0.1079471834330768,0.0175438596491228
O75638,0.0253623188405797,0.1936959007022701,0.0253623188405797
Q6UXK2,0.0,0.1533862040319542,0.0
Q8N6Y0,0.0,0.0980764698951337,0.0
O15399,0.0,0.219538959801867,0.0
Q9NT22,0.0332225913621262,0.1809523809523809,0.0332225913621262
P31321,0.0410798122065727,0.149477781040581,0.0410798122065727
Q2MKA7,0.0555555555555555,0.2194894488534542,0.0555555555555555
O95170,0.0,0.2100806040199979,0.0
Q6NUN0,0.1025641025641025,0.2185292895720814,0.1025641025641025
O15111,0.0591966173361522,0.2206747090882749,0.0591966173361522
Q9Y2R9,0.205637388616112,0.2185822001011043,0.205637388616112
Q6VN20,0.0296296296296296,0.1138127944001473,0.0296296296296296
Q8WVB6,0.0647773279352226,0.2406238649165408,0.0647773279352226
P53618,0.0725806451612903,0.1703023184721574,0.0725806451612903
Q5T2D3,0.0571428571428571,0.2723849242164887,0.0571428571428571
Q6NZI2,0.0518326545723806,0.1526121128062875,0.0518326545723806
Q14517,0.0087082728592162,0.1517294260302759,0.0087082728592162
Q9UQD0,0.0,0.2349213224977164,0.0
O14933,0.0,0.2024371161092475,0.0
O43660,0.1616161616161616,0.2267701435734695,0.1616161616161616
Q8TBP6,0.0343300110741971,0.1028645113751496,0.0343300110741971
P98196,0.0909090909090909,0.1316490559042398,0.0909090909090909
P48200,0.0369230769230769,0.1751057614216274,0.0369230769230769
P63027,0.1235997012696041,0.2077768692650131,0.1235997012696041
P02538,0.0,0.1650619844127432,0.0
P04004,0.033602875112309,0.2502240460355643,0.033602875112309
Q8N128,0.0756097560975609,0.11468868249054,0.0756097560975609
Q9NWT1,0.4644565960355434,0.2710174292442533,0.4644565960355434
P34947,0.0,0.1115611872494469,0.0
Q9NZM6,0.0222222222222222,0.1782838739360478,0.0222222222222222
Q9H497,0.0456095481670929,0.0853143841515934,0.0456095481670929
Q5VWK0,0.0,0.1857142857142857,0.0
O14757,0.0074005550416281,0.2193901832085842,0.0074005550416281
Q7Z5A8,0.0066666666666666,0.1197411003236245,0.0066666666666666
O76100,0.0,0.4944473823373876,0.0
O14523,0.1076923076923077,0.1681159420289855,0.1076923076923077
Q92796,0.07,0.172419780293165,0.07
P23942,0.0215384615384615,0.1530836907800672,0.0215384615384615
O60542,0.1666666666666666,0.3024630541871921,0.1666666666666666
Q9BQB4,0.0056818181818181,0.3285935552113633,0.0056818181818181
Q6P4D5,0.0,0.3828222841675756,0.0
P28838,0.3285714285714285,0.1883386820205452,0.3285714285714285
Q13017,0.0329670329670329,0.1955501938289771,0.0329670329670329
P51659,0.1154929577464788,0.1833948685857321,0.1154929577464788
Q29983,0.0340258958145137,0.3466866198534208,0.0340258958145137
Q8N5M1,0.0809523809523809,0.2286655700214648,0.0809523809523809
P0C7P0,0.1274777853725222,0.1783521286354071,0.1274777853725222
Q93038,0.0,0.2685012072642546,0.0
Q00610,0.1471600688468158,0.1556283525926716,0.1471600688468158
Q14728,0.1454545454545454,0.1741081864509794,0.1454545454545454
Q8IYB5,0.0514705882352941,0.2166530338304075,0.0514705882352941
P20292,0.0,0.2789172195344879,0.0
A2RU49,0.3333333333333333,0.1349953831948291,0.3333333333333333
Q96EG1,0.0284090909090909,0.1063729839761991,0.0284090909090909
Q8NF91,0.277056277056277,0.1302188092762271,0.277056277056277
P54132,0.1960132890365448,0.284606084073106,0.1960132890365448
Q96S06,0.0260869565217391,0.1227358978782128,0.0260869565217391
A6NLP5,0.0,0.1549530578222339,0.0
P23582,0.0,0.2182346229644227,0.0
Q9UQ16,0.0120218579234972,0.1602398766797129,0.0120218579234972
P35243,0.0476190476190476,0.1906805612263835,0.0476190476190476
P49354,0.0292929292929292,0.129280096314543,0.0292929292929292
A4D0S4,0.0,0.1232989086647623,0.0
Q9Y2Q5,0.1373737373737373,0.1535658125982795,0.1373737373737373
Q02928,0.0,0.2083155884984759,0.0
Q9NPD8,0.0056818181818181,0.2267116541807252,0.0056818181818181
Q9UMX5,0.1488288288288288,0.1074232336281427,0.1488288288288288
Q13574,0.0685714285714285,0.1420897983061438,0.0685714285714285
Q5HYW3,0.0,0.1727290039992382,0.0
Q6UWJ8,0.0,0.1045197740112994,0.0
Q9H6Q4,0.0151515151515151,0.1455665452021516,0.0151515151515151
P25116,0.0,0.256013524034077,0.0
P49447,0.0,0.0707629288274449,0.0
Q70EL3,0.0428571428571428,0.3268069691219596,0.0428571428571428
Q8N1P7,0.0369230769230769,0.0950888192267502,0.0369230769230769
Q7L622,0.0,0.2252433268045956,0.0
P37231,0.0,0.1558777271955619,0.0
Q5T5U3,0.0904504504504504,0.1612373808583836,0.0904504504504504
Q96LM9,0.0,0.3333333333333333,0.0
P52732,0.0341463414634146,0.1860418017905378,0.0341463414634146
Q9BZZ2,0.0,0.2061904101782111,0.0
Q96KK5,0.0,0.3523265860143638,0.0
Q6PJG6,0.0071428571428571,0.1387329885183962,0.0071428571428571
Q8WUR7,0.0666666666666666,0.1697648376259798,0.0666666666666666
Q8N6M9,0.0,0.2081381225056394,0.0
P32243,0.0,0.2104653708614104,0.0
Q8IWS0,0.1142857142857142,0.2156124942578888,0.1142857142857142
Q8WWI5,0.0158730158730158,0.1302515505219769,0.0158730158730158
A8K4G0,0.0,0.3552707401887729,0.0
Q12952,0.0,0.224080355302363,0.0
Q9UIW0,0.0,0.2168718583812923,0.0
O15455,0.1333333333333333,0.2403842177281742,0.1333333333333333
O15354,0.0512820512820512,0.1876484810259644,0.0512820512820512
Q13118,0.0,0.2423262657337496,0.0
Q92636,0.0512820512820512,0.1111079809561371,0.0512820512820512
O60239,0.0,0.1404747043101102,0.0
Q9Y2E8,0.0220588235294117,0.1341081176263426,0.0220588235294117
Q13873,0.0904761904761904,0.2136238306451072,0.0904761904761904
Q2WGJ6,0.0,0.1522856436866815,0.0
O75460,0.0073529411764705,0.2116445807432115,0.0073529411764705
Q9H0R3,0.1111111111111111,0.1325096899224806,0.1111111111111111
O43307,0.0666666666666666,0.2173162881597533,0.0666666666666666
Q8N183,0.3173245614035088,0.2514719078990566,0.3173245614035088
Q96H96,0.060523938572719,0.1648558449986094,0.060523938572719
P08319,0.0,0.1813185417898589,0.0
Q86V20,0.0,0.2504369538077403,0.0
Q96AB6,0.0,0.1833120662288755,0.0
Q6ZUT3,0.0,0.1261955312910727,0.0
Q9UGI6,0.0,0.1947216646405247,0.0
Q5RL73,0.0026990553306342,0.1380559177169346,0.0026990553306342
Q9Y5W3,0.0,0.2850935146176433,0.0
Q5TGJ6,0.0,0.1781821230924031,0.0
P0DMR1,0.0,0.3058585503166784,0.0
Q14691,0.0380952380952381,0.2465535907614579,0.0380952380952381
Q96BX8,0.0,0.1764576548350304,0.0
A4D1S5,0.2666666666666666,0.2358041179744018,0.2666666666666666
Q9NYK6,0.0,0.1192704203013481,0.0
P34059,0.0546821599453178,0.1044307546499229,0.0546821599453178
Q8N6K0,0.0118577075098814,0.1120192307692307,0.0118577075098814
P09529,0.1666666666666666,0.1888875861260354,0.1666666666666666
Q9H5J8,0.273224043715847,0.2162852049910873,0.273224043715847
O76080,0.0,0.1113142588315798,0.0
Q08AI6,0.0,0.1540796019900497,0.0
Q99959,0.0854847963281698,0.1287727515510086,0.0854847963281698
Q96BD0,0.0615942028985507,0.1428376143152024,0.0615942028985507
Q16690,0.0,0.2260173423386412,0.0
Q9BXA7,0.0352941176470588,0.2119979848034925,0.0352941176470588
Q6ZNR0,0.0,0.1645077720207254,0.0
O60925,0.0606060606060606,0.2596491834143729,0.0606060606060606
Q96SL4,0.0058072009291521,0.2078900709219858,0.0058072009291521
Q6IMI6,0.0952380952380952,0.1313463514902363,0.0952380952380952
Q14093,0.0,0.1109412164458036,0.0
Q00532,0.0784313725490196,0.1349937704224358,0.0784313725490196
Q5QJ74,0.0,0.1055577768892443,0.0
Q8IUD6,0.0,0.2870606715099155,0.0
Q8IZY2,0.0,0.1256590307355819,0.0
O15062,0.0,0.1597802722713159,0.0
Q96ES7,0.0817774458551157,0.2389629326577604,0.0817774458551157
Q8NGJ1,0.0,0.1841269841269841,0.0
Q15699,0.0,0.1694287757209819,0.0
Q8TF68,0.1067193675889328,0.172522234405458,0.1067193675889328
Q9BUU2,0.0526315789473684,0.3369043975104581,0.0526315789473684
Q9NYG2,0.0444444444444444,0.1252814023124166,0.0444444444444444
Q6ZQY3,0.0476190476190476,0.1092441574079141,0.0476190476190476
O00233,0.0263157894736842,0.2174410727863413,0.0263157894736842
Q96QT6,0.4879032258064516,0.1753289735626692,0.4879032258064516
Q9NPI0,0.0,0.1990580847723705,0.0
P12755,0.0632411067193675,0.198388434648655,0.0632411067193675
Q8IVH4,0.0,0.1739130434782608,0.0
P28074,0.042042042042042,0.2007368081293755,0.042042042042042
Q6IEU7,0.0,0.1589635854341736,0.0
Q15818,0.0399385560675883,0.219124068419843,0.0399385560675883
Q6ZSS3,0.0,0.1822429906542056,0.0
Q9BYB4,0.0161290322580645,0.189942856416821,0.0161290322580645
Q4FZB7,0.0,0.2191005914668799,0.0
A6NCL7,0.3333333333333333,0.1792702273929138,0.3333333333333333
Q9BV20,0.0476190476190476,0.2049642898957967,0.0476190476190476
Q9Y277,0.1116566648481542,0.1998136230406524,0.1116566648481542
Q12837,0.0,0.1874613726465578,0.0
Q8TCG2,0.0202020202020202,0.1284620397523623,0.0202020202020202
O15018,0.0,0.1485161632220455,0.0
Q9H211,0.5,0.2773274629562055,0.5
Q92681,0.0,0.1610750695088044,0.0
Q8TC94,0.0,0.2030531771404987,0.0
P14416,0.0,0.1918207328043393,0.0
Q9Y5A7,0.0,0.1555020322143609,0.0
Q96N38,0.1428571428571428,0.2751977984176126,0.1428571428571428
Q96IF1,0.045045045045045,0.1800081599347205,0.045045045045045
O75925,0.0952380952380952,0.2010246814577207,0.0952380952380952
Q8N8R3,0.0513833992094861,0.1309302140526776,0.0513833992094861
O00300,0.0,0.32574047974784,0.0
